report_date	report	source_family_id	arxiv_id	primary_identifier	prior_first_public_date	published	updated	primary_category	latest_version	scheduled_announcement_et	schedule_first_public_asia_shanghai	schedule_owner_report_date	datacite_doi	datacite_created	datacite_registered	datacite_owner_report_date	datacite_created_et_month	resolved_owner_report_date	schedule_matches_datacite_owner	identifier_month_matches_owner	reconciliation	withdrawn_keyword_signal	prior_state	prior_review_status	prior_books_disposition	title
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06118	2607.06118	arXiv:2607.06118v1	2026-07-07	2026-07-07T10:27:31Z	2026-07-07T10:27:31Z	cs.CV	2607.06118v1	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06118	2026-07-08T01:57:18Z	2026-07-08T01:57:19Z	2026-07-08	2607	2026-07-08	yes	yes	owner_confirmed_by_datacite	no	retained	standard_complete	No Change — Existing Coverage	WebRetriever: A Large-Scale Comprehensive Benchmark for Efficient Web Agent Evaluation
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06624	2607.06624	arXiv:2607.06624v1	2026-07-07	2026-07-07T11:27:43Z	2026-07-14T09:13:17Z	cs.AI	2607.06624v2	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06624	2026-07-09T01:38:06Z	2026-07-09T01:38:06Z	2026-07-09	2607	2026-07-09	no	yes	owner_move_required	no	retained	deep_complete	No Change — Existing Coverage	AgentLens: Production-Assessed Trajectory Reviews for Coding Agent Evaluation
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06216	2607.06216	arXiv:2607.06216v1	2026-07-07	2026-07-07T12:41:19Z	2026-08-03T15:49:45Z	cs.CV	2607.06216v2	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06216	2026-07-08T01:59:02Z	2026-07-08T01:59:03Z	2026-07-08	2607	2026-07-08	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	MoWorld: A Flash World Model
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06256	2607.06256	arXiv:2607.06256v1	2026-07-07	2026-07-07T13:24:37Z	2026-07-15T12:10:06Z	cs.RO	2607.06256v2	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06256	2026-07-08T01:59:45Z	2026-07-08T01:59:45Z	2026-07-08	2607	2026-07-08	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Diagnosing Semantic Handoff Failures in Agent-Orchestrated Vision-Language-Action Skill Composition
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06291	2607.06291	arXiv:2607.06291v1	2026-07-07	2026-07-07T13:59:57Z	2026-07-07T13:59:57Z	cs.CV	2607.06291v1	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06291	2026-07-08T02:00:22Z	2026-07-08T02:00:23Z	2026-07-08	2607	2026-07-08	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	AlayaWorld: Long-Horizon and Playable Video World Generation
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06327	2607.06327	arXiv:2607.06327v1	2026-07-07	2026-07-07T14:25:09Z	2026-07-10T15:38:02Z	cs.CL	2607.06327v2	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06327	2026-07-08T02:01:04Z	2026-07-08T02:01:04Z	2026-07-08	2607	2026-07-08	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Estimating Uncertainty from Reasoning: A Large-Scale Study of Multi- and Crosslingual MCQA Performance in LLMs
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06640	2607.06640	arXiv:2607.06640v1	2026-07-07	2026-07-07T14:45:17Z	2026-08-20T18:44:53Z	cs.LG	2607.06640v2	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06640	2026-07-09T01:38:22Z	2026-07-09T01:38:23Z	2026-07-09	2607	2026-07-09	no	yes	owner_move_required	no	retained	deep_complete	Integrate	What a World Model Represents Is Three Questions
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06370	2607.06370	arXiv:2607.06370v1	2026-07-07	2026-07-07T15:10:15Z	2026-08-03T07:05:26Z	cs.RO	2607.06370v2	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06370	2026-07-08T02:01:52Z	2026-07-08T02:01:53Z	2026-07-08	2607	2026-07-08	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	ActionCache: Training-Free Acceleration for Vision-Language-Action Models with Action Caching and Refinement
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06403	2607.06403	arXiv:2607.06403v1	2026-07-07	2026-07-07T15:33:12Z	2026-07-07T15:33:12Z	cs.RO	2607.06403v1	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06403	2026-07-08T02:02:29Z	2026-07-08T02:02:30Z	2026-07-08	2607	2026-07-08	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	From Foundation to Application: Improving VLA Models in Practice
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06442	2607.06442	arXiv:2607.06442v1	2026-07-08	2026-07-07T16:10:02Z	2026-07-07T16:10:02Z	cs.RO	2607.06442v1	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06442	2026-07-08T02:03:11Z	2026-07-08T02:03:11Z	2026-07-08	2607	2026-07-08	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	SIEVE: Structure-Aware Data Selection for Imitation Learning with VLA Models
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06519	2607.06519	arXiv:2607.06519v1	2026-07-08	2026-07-07T17:26:28Z	2026-07-07T17:26:28Z	cs.AI	2607.06519v1	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06519	2026-07-08T02:04:34Z	2026-07-08T02:04:35Z	2026-07-08	2607	2026-07-08	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	FreqDepthKV: Frequency-Guided Depth Sharing for Robust KV Cache Compression in Long-Context LLM Inference
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06523	2607.06523	arXiv:2607.06523v1	2026-07-08	2026-07-07T17:29:01Z	2026-07-07T17:29:01Z	cs.AI	2607.06523v1	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06523	2026-07-08T02:04:39Z	2026-07-08T02:04:39Z	2026-07-08	2607	2026-07-08	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	DepthWeave-KV: Token-Adaptive Cross-Layer Residual Factorization for Long-Context KV Cache Compression
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06655	2607.06655	arXiv:2607.06655v1	2026-07-08	2026-07-07T17:50:22Z	2026-07-09T16:46:08Z	cs.RO	2607.06655v2	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06655	2026-07-09T01:38:38Z	2026-07-09T01:38:39Z	2026-07-09	2607	2026-07-09	no	yes	owner_move_required	no	retained	standard_complete	No Change — Existing Coverage	Pelican-VLA 0.5: Attending Before Acting Benefits Generalization
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06558	2607.06558	arXiv:2607.06558v1	2026-07-08	2026-07-07T17:58:11Z	2026-07-12T13:53:14Z	cs.RO	2607.06558v2	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06558	2026-07-08T02:05:16Z	2026-07-08T02:05:17Z	2026-07-08	2607	2026-07-08	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	RynnWorld-Teleop: An Action-Conditioned World Model for Digital Teleoperation
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06559	2607.06559	arXiv:2607.06559v1	2026-07-08	2026-07-07T17:58:15Z	2026-07-07T17:58:15Z	cs.RO	2607.06559v1	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06559	2026-07-08T02:05:17Z	2026-07-08T02:05:18Z	2026-07-08	2607	2026-07-08	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	RynnWorld-4D: 4D Embodied World Models for Robotic Manipulation
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06560	2607.06560	arXiv:2607.06560v1	2026-07-08	2026-07-07T17:58:33Z	2026-07-07T17:58:33Z	cs.CV	2607.06560v1	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06560	2026-07-08T02:05:19Z	2026-07-08T02:05:19Z	2026-07-08	2607	2026-07-08	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Vision as Unified Multimodal Generation
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06564	2607.06564	arXiv:2607.06564v1	2026-07-08	2026-07-07T17:59:47Z	2026-07-07T17:59:47Z	cs.RO	2607.06564v1	2026-07-07T20:00:00-04:00	2026-07-08T08:00:00+08:00	2026-07-08	10.48550/arxiv.2607.06564	2026-07-08T02:05:23Z	2026-07-08T02:05:23Z	2026-07-08	2607	2026-07-08	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	Lift3D-VLA: Lifting VLA Models to 3D Geometry and Dynamics-Aware Manipulation
2026-07-08	papers/2026/07/08/README.md	SF-2026-ARXIV-2607-06706	2607.06706	arXiv:2607.06706v1	2026-07-08	2026-07-07T18:24:09Z	2026-07-07T18:24:09Z	cs.RO	2607.06706v1	2026-07-08T20:00:00-04:00	2026-07-09T08:00:00+08:00	2026-07-09	10.48550/arxiv.2607.06706	2026-07-09T01:39:32Z	2026-07-09T01:39:33Z	2026-07-09	2607	2026-07-09	yes	yes	owner_move_required	no	retained	standard_complete	Weekly Only — Context	Vision Language Action (VLA) Models for Unmanned Aerial Robotics and Bimanual Manipulation: A Review
2026-07-09	papers/2026/07/09/README.md	SF-2026-ARXIV-2607-06925	2607.06925	arXiv:2607.06925v1	2026-07-08	2026-07-08T02:38:43Z	2026-07-08T02:38:43Z	cs.AI	2607.06925v1	2026-07-08T20:00:00-04:00	2026-07-09T08:00:00+08:00	2026-07-09	10.48550/arxiv.2607.06925	2026-07-09T01:43:27Z	2026-07-09T01:43:28Z	2026-07-09	2607	2026-07-09	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Grounding Spatial Relations in a Compact World Model: Instruction Leakage and a Goal-Free Dynamics Fix
2026-07-09	papers/2026/07/09/README.md	SF-2026-ARXIV-2607-06987	2607.06987	arXiv:2607.06987v1	2026-07-08	2026-07-08T04:21:42Z	2026-07-08T04:21:42Z	cs.LG	2607.06987v1	2026-07-08T20:00:00-04:00	2026-07-09T08:00:00+08:00	2026-07-09	10.48550/arxiv.2607.06987	2026-07-09T01:44:34Z	2026-07-09T01:44:35Z	2026-07-09	2607	2026-07-09	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	UP: Unbounded Positive Asymmetric Optimization for Breaking the Exploration-Stability Dilemma
2026-07-09	papers/2026/07/09/README.md	SF-2026-ARXIV-2607-07046	2607.07046	arXiv:2607.07046v1	2026-07-08	2026-07-08T06:23:04Z	2026-07-08T06:23:04Z	cs.DC	2607.07046v1	2026-07-08T20:00:00-04:00	2026-07-09T08:00:00+08:00	2026-07-09	10.48550/arxiv.2607.07046	2026-07-09T01:45:38Z	2026-07-09T01:45:38Z	2026-07-09	2607	2026-07-09	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Voltron: Enabling Elastic Multi-Device Execution of LLM Inference for Empowered Edge Intelligence
2026-07-09	papers/2026/07/09/README.md	SF-2026-ARXIV-2607-07144	2607.07144	arXiv:2607.07144v1	2026-07-08	2026-07-08T08:37:49Z	2026-08-05T19:23:53Z	cs.LG	2607.07144v2	2026-07-08T20:00:00-04:00	2026-07-09T08:00:00+08:00	2026-07-09	10.48550/arxiv.2607.07144	2026-07-09T01:47:23Z	2026-07-09T01:47:24Z	2026-07-09	2607	2026-07-09	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Fractal KV-Cache Archives: Lossless Symbolic Storage with In-Place Retrieval for Long-Context LLM Inference
2026-07-09	papers/2026/07/09/README.md	SF-2026-ARXIV-2607-07386	2607.07386	arXiv:2607.07386v1	2026-07-08	2026-07-08T13:17:19Z	2026-07-08T13:17:19Z	cs.LG	2607.07386v1	2026-07-08T20:00:00-04:00	2026-07-09T08:00:00+08:00	2026-07-09	10.48550/arxiv.2607.07386	2026-07-09T01:51:47Z	2026-07-09T01:51:47Z	2026-07-09	2607	2026-07-09	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Sparse Delta Memory: Scaling the State of Linear RNNs through Sparsity
2026-07-09	papers/2026/07/09/README.md	SF-2026-ARXIV-2607-09786	2607.09786	arXiv:2607.09786v1	2026-07-08	2026-07-08T14:18:26Z	2026-08-02T18:21:10Z	cs.AI	2607.09786v3	2026-07-08T20:00:00-04:00	2026-07-09T08:00:00+08:00	2026-07-09	10.48550/arxiv.2607.09786	2026-07-14T03:13:54Z	2026-07-14T03:13:55Z	2026-07-14	2607	2026-07-14	no	yes	owner_move_required	no	retained	deep_complete	Weekly Only — Context	Length Penalties Make Chain-of-Thought Less Monitorable
2026-07-09	papers/2026/07/09/README.md	SF-2026-ARXIV-2607-07508	2607.07508	arXiv:2607.07508v1	2026-07-08	2026-07-08T15:02:19Z	2026-07-08T15:02:19Z	cs.LG	2607.07508v1	2026-07-08T20:00:00-04:00	2026-07-09T08:00:00+08:00	2026-07-09	10.48550/arxiv.2607.07508	2026-07-09T01:53:59Z	2026-07-09T01:54:00Z	2026-07-09	2607	2026-07-09	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	Single-Rollout Asynchronous Optimization for Agentic Reinforcement Learning
2026-07-09	papers/2026/07/09/README.md	SF-2026-ARXIV-2607-07534	2607.07534	arXiv:2607.07534v1	2026-07-08	2026-07-08T15:33:25Z	2026-07-08T15:33:25Z	cs.CV	2607.07534v1	2026-07-08T20:00:00-04:00	2026-07-09T08:00:00+08:00	2026-07-09	10.48550/arxiv.2607.07534	2026-07-09T01:54:27Z	2026-07-09T01:54:28Z	2026-07-09	2607	2026-07-09	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	Infinite Worlds with Versatile Interactions
2026-07-09	papers/2026/07/09/README.md	SF-2026-ARXIV-2607-07608	2607.07608	arXiv:2607.07608v1	2026-07-09	2026-07-08T16:26:06Z	2026-07-08T16:26:06Z	cs.RO	2607.07608v1	2026-07-08T20:00:00-04:00	2026-07-09T08:00:00+08:00	2026-07-09	10.48550/arxiv.2607.07608	2026-07-09T01:55:47Z	2026-07-09T01:55:48Z	2026-07-09	2607	2026-07-09	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Dual Latent Memory in Vision-Language-Action Models for Robotic Manipulation
2026-07-09	papers/2026/07/09/README.md	SF-2026-ARXIV-2607-07702	2607.07702	arXiv:2607.07702v1	2026-07-09	2026-07-08T17:57:27Z	2026-07-08T17:57:27Z	cs.CL	2607.07702v1	2026-07-08T20:00:00-04:00	2026-07-09T08:00:00+08:00	2026-07-09	10.48550/arxiv.2607.07702	2026-07-09T01:57:27Z	2026-07-09T01:57:28Z	2026-07-09	2607	2026-07-09	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	From Noisy Traces to Root Causes: Structural Trajectory Analysis and Causal Extraction for Agent Optimization
2026-07-09	papers/2026/07/09/README.md	SF-2026-ARXIV-2607-07820	2607.07820	arXiv:2607.07820v1	2026-07-09	2026-07-08T18:03:41Z	2026-07-13T12:09:44Z	cs.CL	2607.07820v2	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.07820	2026-07-10T01:33:32Z	2026-07-10T01:33:33Z	2026-07-10	2607	2026-07-10	yes	yes	owner_move_required	no	retained	deep_complete	No Change — Existing Coverage	DeepSearch-World: Self-Distillation for Deep Search Agents in a Verifiable Environment
2026-07-09	papers/2026/07/09/README.md	SF-2026-ARXIV-2607-07953	2607.07953	arXiv:2607.07953v1	2026-07-09	2026-07-08T22:14:14Z	2026-07-08T22:14:14Z	cs.LG	2607.07953v1	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.07953	2026-07-10T01:36:00Z	2026-07-10T01:36:01Z	2026-07-10	2607	2026-07-10	yes	yes	owner_move_required	no	retained	deep_complete	Integrate	Linear Attention Architectures: Mechanisms, Trade-offs, and Cross-Layer Routing
2026-07-09	papers/2026/07/09/README.md	SF-2026-ARXIV-2607-07964	2607.07964	arXiv:2607.07964v1	2026-07-09	2026-07-08T22:34:52Z	2026-08-08T21:43:41Z	cs.LG	2607.07964v2	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.07964	2026-07-10T01:36:12Z	2026-07-10T01:36:13Z	2026-07-10	2607	2026-07-10	yes	yes	owner_move_required	no	retained	deep_complete	Integrate	KronQ: LLM Quantization via Kronecker-Factored Hessian
2026-07-09	papers/2026/07/09/README.md	SF-2026-ARXIV-2607-08017	2607.08017	arXiv:2607.08017v1	2026-07-09	2026-07-09T00:45:26Z	2026-07-09T00:45:26Z	cs.CL	2607.08017v1	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.08017	2026-07-10T01:37:11Z	2026-07-10T01:37:12Z	2026-07-10	2607	2026-07-10	yes	yes	owner_move_required	no	retained	deep_complete	Integrate	Can We Trust LLM's Logic? Quantifying Uncertainty, Coherence, and Robustness via a Graph-Based Framework
2026-07-10	papers/2026/07/10/README.md	SF-2026-ARXIV-2607-08046	2607.08046	arXiv:2607.08046v1	2026-07-09	2026-07-09T01:52:09Z	2026-07-09T01:52:09Z	cs.CL	2607.08046v1	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.08046	2026-07-10T01:37:44Z	2026-07-10T01:37:45Z	2026-07-10	2607	2026-07-10	yes	yes	owner_confirmed_by_datacite	no	retained	standard_complete	No Change — Existing Coverage	What LLM Forecasters Know but Don't Say: Probing Internal Representations for Calibration and Faithfulness
2026-07-10	papers/2026/07/10/README.md	SF-2026-ARXIV-2607-08057	2607.08057	arXiv:2607.08057v1	2026-07-09	2026-07-09T02:11:18Z	2026-07-09T02:11:18Z	cs.LG	2607.08057v1	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.08057	2026-07-10T01:37:56Z	2026-07-10T01:37:57Z	2026-07-10	2607	2026-07-10	yes	yes	owner_confirmed_by_datacite	no	retained	standard_complete	No Change — Existing Coverage	Towards Efficient Large Language Model Serving: A Survey on System-Aware KV Cache Optimization
2026-07-10	papers/2026/07/10/README.md	SF-2026-ARXIV-2607-08116	2607.08116	arXiv:2607.08116v1	2026-07-09	2026-07-09T05:24:31Z	2026-07-09T05:24:31Z	cs.NI	2607.08116v1	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.08116	2026-07-10T01:39:01Z	2026-07-10T01:39:02Z	2026-07-10	2607	2026-07-10	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	MORES: Mobile Reasoning-as-a-Service via Distributed LLM Inference-Time Scaling
2026-07-10	papers/2026/07/10/README.md	SF-2026-ARXIV-2607-08182	2607.08182	arXiv:2607.08182v1	2026-07-09	2026-07-09T07:28:21Z	2026-07-09T07:28:21Z	cs.CV	2607.08182v1	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.08182	2026-07-10T01:40:14Z	2026-07-10T01:40:14Z	2026-07-10	2607	2026-07-10	yes	yes	owner_confirmed_by_datacite	no	closure_only	closure_complete	Rejected — Low Durability / Out of Scope	LEEVLA: Seeing What Matters in Latent Environment Evolution for Vision-Language-Action
2026-07-10	papers/2026/07/10/README.md	SF-2026-ARXIV-2607-08375	2607.08375	arXiv:2607.08375v1	2026-07-09	2026-07-09T11:49:57Z	2026-07-09T11:49:57Z	cs.CV	2607.08375v1	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.08375	2026-07-10T01:43:48Z	2026-07-10T01:43:48Z	2026-07-10	2607	2026-07-10	yes	yes	owner_confirmed_by_datacite	no	closure_only	closure_complete	Rejected — Low Durability / Out of Scope	WCog-VLA: A Dual-Level World-Cognitive Vision-Language-Action Model for End-to-End Autonomous Driving
2026-07-10	papers/2026/07/10/README.md	SF-2026-ARXIV-2607-08403	2607.08403	arXiv:2607.08403v1	2026-07-09	2026-07-09T12:28:39Z	2026-07-09T12:28:39Z	cs.AI	2607.08403v1	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.08403	2026-07-10T01:44:19Z	2026-07-10T01:44:20Z	2026-07-10	2607	2026-07-10	yes	yes	owner_confirmed_by_datacite	no	closure_only	closure_complete	Rejected — Low Durability / Out of Scope	Game Theory Driven Multi-Agent Framework Mitigates Language Model Hallucination
2026-07-10	papers/2026/07/10/README.md	SF-2026-ARXIV-2607-08448	2607.08448	arXiv:2607.08448v1	2026-07-09	2026-07-09T13:08:54Z	2026-09-02T13:36:23Z	cs.RO	2607.08448v4	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.08448	2026-07-10T01:45:09Z	2026-07-10T01:45:09Z	2026-07-10	2607	2026-07-10	yes	yes	owner_confirmed_by_datacite	no	closure_only	closure_complete	Rejected — Low Durability / Out of Scope	Harness VLA: Steering Frozen VLAs into Reliable Manipulation Primitives via Memory-Guided Agents
2026-07-10	papers/2026/07/10/README.md	SF-2026-ARXIV-2607-08575	2607.08575	arXiv:2607.08575v1	2026-07-09	2026-07-09T15:06:43Z	2026-08-02T12:41:02Z	cs.RO	2607.08575v3	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.08575	2026-07-10T01:47:31Z	2026-07-10T01:47:32Z	2026-07-10	2607	2026-07-10	yes	yes	owner_confirmed_by_datacite	no	closure_only	closure_complete	Rejected — Low Durability / Out of Scope	FabriVLA: A Lightweight Vision-Language-Action Model with Conformal Action Chunk Uncertainty
2026-07-10	papers/2026/07/10/README.md	SF-2026-ARXIV-2607-08716	2607.08716	arXiv:2607.08716v1	2026-07-10	2026-07-09T17:26:28Z	2026-07-09T17:26:28Z	cs.AI	2607.08716v1	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.08716	2026-07-10T01:50:28Z	2026-07-10T01:50:29Z	2026-07-10	2607	2026-07-10	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	Remember When It Matters: Proactive Memory Agent for Long-Horizon Agents
2026-07-10	papers/2026/07/10/README.md	SF-2026-ARXIV-2607-08734	2607.08734	arXiv:2607.08734v1	2026-07-10	2026-07-09T17:35:02Z	2026-08-21T17:27:17Z	cs.AI	2607.08734v2	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.08734	2026-07-10T01:50:48Z	2026-07-10T01:50:48Z	2026-07-10	2607	2026-07-10	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	The Illusion of Equivalency: Statistical Characterization of Quantization Effects in LLMs
2026-07-10	papers/2026/07/10/README.md	SF-2026-ARXIV-2607-08758	2607.08758	arXiv:2607.08758v1	2026-07-10	2026-07-09T17:55:53Z	2026-07-09T17:55:53Z	cs.AI	2607.08758v1	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.08758	2026-07-10T01:51:15Z	2026-07-10T01:51:16Z	2026-07-10	2607	2026-07-10	yes	yes	owner_confirmed_by_datacite	no	retained	standard_complete	No Change — Existing Coverage	Ideas Have Genomes: Benchmarking Scientific Lineage Reasoning and Lineage-Grounded Idea Generation
2026-07-10	papers/2026/07/10/README.md	SF-2026-ARXIV-2607-08768	2607.08768	arXiv:2607.08768v1	2026-07-10	2026-07-09T17:59:32Z	2026-07-09T17:59:32Z	cs.CL	2607.08768v1	2026-07-09T20:00:00-04:00	2026-07-10T08:00:00+08:00	2026-07-10	10.48550/arxiv.2607.08768	2026-07-10T01:51:27Z	2026-07-10T01:51:27Z	2026-07-10	2607	2026-07-10	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	UniClawBench: A Universal Benchmark for Proactive Agents on Real-World Tasks
2026-07-10	papers/2026/07/10/README.md	SF-2026-ARXIV-2607-08930	2607.08930	arXiv:2607.08930v1	2026-07-10	2026-07-09T20:48:08Z	2026-07-09T20:48:08Z	cs.LG	2607.08930v1	2026-07-12T20:00:00-04:00	2026-07-13T08:00:00+08:00	2026-07-13	10.48550/arxiv.2607.08930	2026-07-13T01:30:40Z	2026-07-13T01:30:41Z	2026-07-13	2607	2026-07-13	yes	yes	owner_move_required	no	retained	deep_complete	Integrate	BlockServe: Block-Grained Continuous Batching for High-Throughput Diffusion LLM Serving
2026-07-10	papers/2026/07/10/README.md	SF-2026-ARXIV-2607-08973	2607.08973	arXiv:2607.08973v1	2026-07-10	2026-07-09T22:34:00Z	2026-07-09T22:34:00Z	cs.DC	2607.08973v1	2026-07-12T20:00:00-04:00	2026-07-13T08:00:00+08:00	2026-07-13	10.48550/arxiv.2607.08973	2026-07-13T01:31:30Z	2026-07-13T01:31:30Z	2026-07-13	2607	2026-07-13	yes	yes	owner_move_required	no	retained	deep_complete	Integrate	SiFAR: Synchronization-Free All-Reduce for Low-Latency LLM Inference
2026-07-10	papers/2026/07/10/README.md	SF-2026-ARXIV-2607-08974	2607.08974	arXiv:2607.08974v1	2026-07-10	2026-07-09T22:34:11Z	2026-07-09T22:34:11Z	cs.RO	2607.08974v1	2026-07-12T20:00:00-04:00	2026-07-13T08:00:00+08:00	2026-07-13	10.48550/arxiv.2607.08974	2026-07-13T01:31:31Z	2026-07-13T01:31:31Z	2026-07-13	2607	2026-07-13	yes	yes	owner_move_required	no	closure_only	closure_complete	Rejected — Low Durability / Out of Scope	CLAP: Direct VLM-to-VLA Adaptation via Language-Action Grounding
